plant_code,cached,developable_mi2_box,developable_mi2_box_incl_forest,frac_excl_slope,frac_excl_protected,frac_forest,name,state
58584,True,34.91008303828476,,,,,Princeton University Cogeneration,NJ
2144,False,177.21150848853003,195.01247823661853,0.032975,0.0055078125,0.101409375,Marshall (MO),MO
7930,False,175.5661341399014,176.75768401137924,0.1460015625,0.0,0.008903125,Russell Energy Center,KS
8906,False,0.7283431118744698,2.9210172702370194,0.05316875,0.02370625,0.0164828125,Astoria Generating Station,NY
57322,False,70.42514954878968,78.15719276554483,0.00221875,0.0407171875,0.036278125,Mont Belvieu Cogeneration Unit,TX
8028,False,101.60282163066047,101.6518179945795,0.4810265625,0.1071203125,0.0045328125,Arvada,WY
59860,True,84.54687460769549,,,,,HP Hood CT,VA
10328,False,56.3760503059057,74.71389510544745,0.01078125,0.029725,0.094984375,T B Simon Power Plant,MI
57884,False,49.3959796531278,64.06083461845527,0.0018015625,0.007075,0.0682890625,Lake Charles Polymers,LA
50061,False,13.641491194110715,13.652610936276737,0.3912734375,0.039928125,0.000759375,San Diego State University,CA
7715,False,20.036037923458995,62.77858934993581,0.0109359375,0.0984140625,0.1989171875,Pea Ridge,FL
50906,False,62.48773859390578,62.49051852944729,0.038125,0.054025,0.0004203125,Ford Utilities Center,NM
971,False,131.2386719628237,163.2909812644407,0.139921875,0.0238015625,0.261675,Waterloo,IL
7283,False,126.54475080099148,164.66670186554327,0.049603125,0.0135953125,0.2154484375,Paragould Turbine,AR
52086,False,79.40017144454053,79.40955372699312,0.572484375,0.1206609375,0.0092890625,Coalinga 25D Cogen,CA
65512,False,202.40536931731,207.19241831978266,0.000171875,0.0,0.021528125,"Kansas Ethanol, LLC",KS
52048,False,18.889662004530617,35.192593987690266,0.298725,0.003078125,0.2451234375,Vanderbilt University Power Plant,TN
63063,False,35.60715187531729,79.21704319074385,0.33171875,0.1183375,0.4807046875,Duke Energy CHP at Clemson University,SC
58198,False,0.7061036275424248,1.179735145426443,0.164321875,0.0636171875,0.0232171875,Parnassus Central Utility Plant,CA
56478,False,193.42999992961646,205.471290727648,0.000903125,0.0021921875,0.0552734375,MJMEUC Generating Station #1,MO
65400,False,122.06001978865756,146.58461113582004,0.049553125,0.005321875,0.1482515625,Purdue CHP,IN
58140,True,45.257698107654015,,,,,Summit Street Power Plant,OH
54628,False,43.6088488395985,43.609891315426566,0.1160296875,0.0356109375,0.000240625,Phelps Dodge Refining,TX
2123,False,78.6388165981107,125.5547462562728,0.172425,0.037609375,0.352575,Columbia (MO),MO
52085,False,65.56582222223787,65.56582222223787,0.427590625,0.509778125,1.71875e-05,Taft 26C Cogen,CA
52104,False,69.68846663029069,69.68846663029069,0.33743125,0.36615,4.0625e-05,Cymric 36W Cogen,CA
58328,True,8.124361620050145,,,,,North Chicago Energy Center,IL
10061,True,28.90542226863264,,,,,"Mars Wrigley Confectionery US, LLC",NJ
52076,False,50.502046506704346,50.502046506704346,0.405109375,0.4390875,4.84375e-05,McKittrick Cogen,CA
54550,False,35.73746135382537,61.58877693817141,0.0012421875,0.0539890625,0.1183375,W&T Onshore Treating Facility (OTF),AL
56039,False,1.2026696136438644,1.210661928325693,0.0906453125,0.00035625,0.00131875,H. Gonzales,CA
62176,False,54.9624530830501,54.9624530830501,0.3462796875,0.446603125,3.75e-05,Berry NMW Cogens,CA
62762,False,30.09002230125672,39.35276752555341,0.0012390625,0.00431875,0.0425296875,NASA Johnson Space Center CHP,TX
61676,False,9.28428972474336,39.30933103271739,0.1421734375,0.088775,0.2297953125,NCSU Cates Cogeneration Plant,NC
1332,False,179.92715802063833,192.20231089609905,0.0270328125,0.00056875,0.06250625,West 14th Street,KS
68493,False,29.737317979428195,71.50515450666461,0.299009375,0.2772609375,0.5554,Central Heating Plant,MA
54808,False,0.8093087345208206,3.018315014189716,0.05335625,0.0242890625,0.016559375,New York University Central Plant,NY
58161,False,51.05212625197977,94.02610731228692,0.0726421875,0.016853125,0.2460375,Western Michigan University Power Plant,MI
57788,True,1.1720903226873027,,,,,US GSA Heating and Transmission,DC
50366,True,63.430136742476186,,,,,University of Notre Dame,IN
10275,False,101.40822614275507,105.80017680639125,0.00786875,0.0864359375,0.0322484375,Florida's Natural Growers,FL
10123,True,1.0563755057721318,,,,,Hoffmann LaRoche,NJ
54520,False,11.987429546914877,23.0015341623601,0.02574375,0.01104375,0.05704375,Village Creek Water Reclamation Facility,TX
58181,True,1.7663015446841268,,,,,Loyola University Health Plant,IL
50411,True,1.0987695227800922,,,,,Rutgers Biomedical and Health Cogen,NJ
52061,False,10.226340381371074,35.395876774162865,0.1390125,0.0736046875,0.2135703125,Hartford Hospital Cogeneration,CT
10206,False,23.92204031854115,24.038102627399006,0.3301921875,0.0995609375,0.0016609375,Loma Linda University Cogen,CA
56127,False,143.1781476216476,179.17518545666107,0.06999375,0.017228125,0.2126859375,Macon Energy Center,MO
1124,False,173.47145270937693,175.08381532345018,0.1345390625,0.000790625,0.0144125,Atlantic,IA
753,False,97.39121928527946,148.14276500683394,0.002484375,0.0208515625,0.241396875,Crisp Plant,GA
54236,False,4.136196593817659,34.99278612064455,0.12849375,0.0841640625,0.2625375,Pfizer Groton Plant,CT
58947,True,33.75536731273186,,,,,Bristol Myers Squibb Lawrenceville,NJ
7480,False,75.89119780727508,124.57725142149089,0.001434375,0.0003765625,0.2192140625,Rowesville Rd Plant,SC
54829,True,10.681902318235306,,,,,Bristol Myers Squibb New Brunswick,NJ
58258,False,1.0150239645922359,1.0171089162483649,0.038753125,0.00606875,0.0001484375,Central Utilities Plant LAX 2,CA
61703,False,2.4067291950584817,23.674973547289838,0.1558890625,0.053446875,0.177553125,Sikorsky Aircraft CHP,CT
56229,False,39.8361288178327,39.85593585856593,0.14134375,0.0712640625,0.0006203125,Cogeneration 1,AZ
10008,False,2.7469238069502304,15.550264435297004,0.0038125,0.0160578125,0.0620140625,Baptist Medical Center,FL
10431,False,10.660357817788636,48.198522418624265,0.0046984375,0.069646875,0.195953125,Anheuser-Busch Jacksonville,FL
57348,False,15.316402357867846,15.362271294302687,0.0137671875,0.0397,0.0002609375,CityCenter Central Plant Cogen Units,NV
10188,False,40.97207997848043,44.97727210990464,0.0031265625,0.0986921875,0.0257265625,Cutrale Citrus Juices USA II,FL
58330,False,131.4544644592331,158.61200225614408,0.0153921875,0.0066484375,0.132228125,The Andersons Albion Ethanol LLC,MI
56090,False,6.162769603575248,6.287171719057625,0.4057125,0.008984375,0.0120140625,Blacksand Generating Facility,CA
61282,True,14.730878434438226,,,,,APG Combined Heat and Power Plant,MD
59452,False,53.61696428096138,83.66771999269433,0.026271875,0.02759375,0.154175,East. Michigan Univ. Heating Plant,MI
61238,False,0.6755243365858632,1.7551818025181043,0.0442875,0.0392640625,0.0093328125,New York Presbyterian Hospital- 68th Street,NY
50389,False,47.254734302283104,51.55598956887766,0.0028125,0.003078125,0.0197109375,Port Allen (LA),LA
61488,False,0.8312007269101773,1.7673440205121913,0.038084375,0.0424875,0.00783125,NYU LANGONE HEALTH,NY
62492,True,1.845877199559725,,,,,"DTE Atlantic, LLC",NJ
63347,True,1.3475737537448442,,,,,"AOC, Capitol Power Plant",DC
61857,False,7.092658042208875,45.82341499035041,0.050753125,0.0881296875,0.2492640625,Toray Plastic America's CHP Plant,RI
54240,False,30.460101220219656,143.78625852135195,0.08029375,0.0273625,0.5855625,Louisiana Tech University Power Plant,LA
50087,False,5.888598460794258,44.20653498102221,0.2533359375,0.1504296875,0.3847515625,Univ of Massachusetts Medical Center,MA
58138,False,205.08070978406647,205.57519081851177,0.0005078125,0.00223125,0.002265625,Otter Creek Ethanol Poet - Ashton,IA
58597,False,6.082498964814274,6.411226342597312,0.520628125,0.2552109375,0.3273296875,HTW Plant 303 COGEN,UT
58254,False,92.75915168924574,137.36252246881787,0.11605625,0.015615625,0.2940890625,Chatham,MI
550,False,18.283636056482397,28.1468473577443,0.7022046875,0.493559375,0.531134375,Kettle Falls Generating Station,WA
54225,False,1.1901599037070891,4.967049828785148,0.098903125,0.0566125,0.0507546875,Gillette SBMC,MA
61927,False,50.41864844045918,141.59844925018706,0.1336734375,0.0289484375,0.522284375,Georgia-Pacific Taylorsville Plywood,MS
52077,False,196.79406942678094,196.79406942678094,0.004003125,0.0586609375,0.0,Lost Hills Cogeneration Plant,CA
58195,True,47.49763117022216,,,,,East Campus Steam Plant,PA
54800,False,85.74050943082946,85.74155190665752,0.038325,0.0071890625,6.25e-06,Saint Agnes Medical Center,CA
50621,False,6.391419301864085,33.5541694779154,0.0721953125,0.06360625,0.1836859375,Central Power Plant,RI
52081,False,74.26667297520774,74.26667297520774,0.2986421875,0.3634734375,4.0625e-05,Cymric 31X Cogen,CA
50750,False,96.95824432468997,96.95998178440341,0.4651140625,0.1000296875,0.003409375,Coalinga Cogeneration Facility,CA
52082,False,67.93119987611645,67.93119987611645,0.32116875,0.3797359375,4.0625e-05,Cymric 6Z Cogen,CA
54630,False,10.72151639970176,11.495380956068384,0.8100859375,0.797125,0.375003125,American Gypsum Cogeneration,CO
63501,True,1.1783451776556904,,,,,Montclair State University Cogen,NJ
56163,False,53.37406741302233,53.42758117219631,0.3177359375,0.079928125,0.0663921875,Kennecott Power Plant,UT
60742,True,11.454376906831177,,,,,Argonne National Laboratory CHP,IL
50200,False,8.307837365789515,8.331466817892313,0.1800515625,0.047796875,0.00041875,B Braun Medical,CA
58194,True,45.95754688022805,,,,,West Campus Steam Plant,PA
54449,False,43.74402320530421,43.74402320530421,0.470115625,0.517040625,5.46875e-05,Dome Project,CA
10548,False,5.300294601823134,5.720759852475856,0.2401765625,0.014025,0.0672625,San Jose Cogeneration,CA
50537,False,5.8079803300905954,6.824394262453584,0.2703359375,0.2329046875,0.1375078125,SRI International Cogen Project,CA
54333,True,84.42803236329613,,,,,Bucknell University,PA
50203,False,110.90657090419437,131.74288277166428,0.011821875,0.09433125,0.107925,US Gypsum Oakfield,NY
54228,False,10.69858193148434,51.12996444714193,0.458675,0.4200515625,0.7554,Erving Paper Mills,MA
61675,False,10.519971072942603,43.046606876328994,0.1397625,0.0909328125,0.242565625,NCSU CCUP Cogeneration Plant,NC
60536,False,77.57722871319824,104.73094409873966,0.289525,0.000228125,0.33685625,UA Central Utility Plant,AR
63485,True,0.6491149489415599,,,,,ECP Uptown Campus,PA
59496,False,141.99354758902354,141.99632752456503,0.02903125,0.2398359375,0.00020625,BYUI Central Energy Facility,ID
63483,True,1.4855280549920602,,,,,ACM - Midtown Thermal,NJ
57653,False,91.86158000128212,98.04380915364791,0.322190625,0.14185,0.25553125,Oregon State University Energy Center,OR
58400,False,32.79976447033931,73.67072429349747,0.3418328125,0.117003125,0.4705578125,Central Energy Facility,SC
59233,False,36.69897155924362,36.72260101134642,0.1541859375,0.0803359375,0.001909375,Cogeneration 2,AZ
58166,False,26.259618617004676,67.31544415367297,0.290503125,0.20091875,0.490828125,Smith College Central Heating Plant,MA
50963,False,3.842218410303441,3.852990660526775,0.215715625,0.005828125,0.000978125,Naval Hospital Medical Center,CA
58507,False,0.8850619780268485,5.224541358317105,0.1132515625,0.04334375,0.0508796875,Montefieor Medical Center Moses Division,NY
10108,False,9.764176097595765,43.262399372738365,0.0435328125,0.1069609375,0.2140671875,Hampton Facility,NH
55278,False,57.05609203774651,57.05609203774651,0.130871875,0.71410625,4.6875e-05,Beaver Creek Gas Plant,WY
55036,False,16.784903307668184,30.724195096662687,0.4378296875,0.0411140625,0.2894796875,University of Tennessee Steam Plant,TN
59381,False,8.762356826825682,12.47739318610524,0.01235,0.00235625,0.0175328125,"The Methodist Hospital, Gas Turbine",TX
10122,True,33.57606147030476,,,,,CIP II/AR Bridgewater Holdings - NJCOE,NJ
58179,False,76.87425251314001,127.24181963802401,0.0509265625,0.0190296875,0.2771671875,MTSU Power Co-Gen Plant,TN
54447,False,68.46946489534048,68.46946489534048,0.3330921875,0.37483125,4.0625e-05,Welport Lease Project,CA
58139,False,68.54104823553425,68.56815260706392,0.460634375,0.40520625,0.2524390625,Central Energy Plant USU,UT
58136,True,178.31514289850776,,,,,Adkins Energy LLC,IL
54918,False,44.322944781822756,61.36707707873634,0.15953125,0.049328125,0.205625,Ergon Refining Vicksburg,MS
10175,False,14.621418472491444,14.646785384307682,0.3140078125,0.0064265625,0.0013359375,Childrens Hospital,CA
54975,False,186.84850253510191,186.84954501093,0.1017875,0.0653125,0.0013703125,New Mexico State University,NM
54262,False,123.34330753300509,136.80896780411558,0.1608953125,0.0068578125,0.1433265625,Saint Marys Hospital Power Plant,MN
54933,True,91.03385419379883,,,,,Mondelez Global LLC,IL
59373,True,94.14946695194124,,,,,Broshco Fabricated Products,OH
61822,True,34.881936190927014,,,,,"Princeton Energy Center, LLC",NJ
58664,False,17.196681259753703,97.86936819841843,0.2322453125,0.1407046875,0.619334375,Frito Lay Incorporated,CT
58169,False,4.518090238831992,4.6105230955870535,0.277253125,0.0106515625,0.0084234375,CSUF Trigeneration,CA
59458,False,15.699338478710242,15.740342527947451,0.3278390625,0.044546875,0.0016828125,W Plant,CA
56374,False,32.69482190364748,47.58068174452464,0.1583828125,0.0697140625,0.175228125,Robert Mueller Energy Center,TX
66018,False,6.365704898105158,45.831407305032236,0.2618078125,0.2018765625,0.42694375,Norton Powerhouse 2,MA
57798,False,1.0032092385408369,1.6985406158599277,0.044734375,0.035790625,0.0060546875,OBP Cogen,NY
63478,True,1.0633253446258957,,,,,Ross Hall Central Utility Plant,DC
58100,False,146.2207870718255,146.2207870718255,0.0355671875,0.0040734375,0.0,Kern Oil & Refining Co,CA
56928,False,1.7423246006386408,22.361454003928436,0.1102609375,0.045515625,0.163659375,Fairfield University CHP Plant,CT
55037,False,17.57787992088266,38.350948254783326,0.209109375,0.007446875,0.2059109375,Opryland USA,TN
10115,False,12.54133170355987,12.550366494069763,0.479921875,0.0954234375,0.000409375,Grossmont Hospital,CA
50064,False,8.241466404736068,13.903152626954931,0.484296875,0.0918671875,0.335428125,University of California Santa Cruz,CA
58152,False,5.419136846222498,46.704654557007686,0.4549328125,0.13195,0.55319375,Danbury Hospital Cogen Plant,CT
54790,True,165.7029228386395,,,,,CSL Behring LLC,IL
60276,False,14.44801999309003,79.62013384426217,0.198425,0.1933875,0.530440625,West Groton CHP,MA
56518,False,18.97445003854654,73.90145894344244,0.0054265625,0.3062109375,0.366846875,South Energy Center,FL
59453,False,23.258330708006685,62.05372115748822,0.1922515625,0.02533125,0.304984375,Albany Medical Ctr Cogen Plant,NY
10020,False,48.935552829065934,60.914642569356296,0.0049984375,0.0682734375,0.059284375,Cutrale Citrus Juices USA I,FL
50326,True,17.520196258396417,,,,,Nalco,IL
57179,False,10.114795467768161,35.28989173164296,0.137140625,0.07296875,0.2123390625,HSCo CHP,CT
50054,False,6.964781007299617,10.390704070262593,0.011671875,0.002375,0.0162515625,Rice University,TX
58153,False,18.967847691635463,115.63663122806616,0.1033734375,0.0363984375,0.5301546875,Eastern Maine Medical Center,ME
56190,False,135.38737826657814,154.65059410949857,0.0058109375,0.002303125,0.0894140625,Central Michigan University,MI
54330,False,17.197723735581768,25.601816369495914,0.003925,0.0005765625,0.0378671875,Westhollow Technology Center,TX
63492,True,29.894036845580576,,,,,DCO Burlington,NJ
59794,True,2.18676679533685,,,,,Chicago West Side Energy Center,IL
59448,False,98.50110855022558,109.10274022969992,0.0096484375,0.0041796875,0.0498125,Waxdale,WI
61956,False,9.569580609690373,34.79610568108303,0.000571875,0.04255,0.12553125,MCRD Parris Island PV Hybrid,SC
10042,False,163.58426446406955,163.58426446406955,0.007821875,0.003078125,0.0,Kaweah Delta District Hospital,CA
57573,False,10.290278898825703,10.948776130219844,0.3912734375,0.0364265625,0.0959125,CCCSD Wastewater Treatment Plnt,CA
55184,False,46.22615815192603,46.43500080948164,0.7576890625,0.026078125,0.067578125,Aera San Ardo Cogen Facility,CA
54604,False,60.24189816831194,94.36734440000674,0.03194375,0.0316921875,0.177003125,Warner Lambert,MI
58265,False,171.8344181673728,177.83247659011386,0.026765625,0.00933125,0.0439125,NCAH Central Utility Plant,IA
58585,False,125.4487612137529,125.83968964927712,0.23171875,0.0565203125,0.0290875,Sierra Nevada Brewing Co Hybrid,CA
59727,False,74.59435787716272,128.78086145219007,0.004028125,0.0011140625,0.2447328125,Bull Street Plant,SC
59728,False,76.4207755279319,125.0599177298848,0.0014390625,0.0003765625,0.2190125,Substation 20 Plant,SC
62757,False,20.15244772425954,76.15494419177543,0.0206234375,0.119884375,0.3038453125,Bridgewater Complex Co-Generation Plant,MA
10302,True,17.586219727507174,,,,,Juniata Locomotive Shop,PA
50610,False,1.647459300284762,1.856301957840371,0.336965625,0.0296953125,0.0236234375,Saint Johns Health Center,CA
58185,False,28.562795213142074,69.33888973594635,0.277103125,0.3057671875,0.542334375,Amherst College Co Gen,MA
64241,True,11.654532265819581,,,,,Maryland Bioenergy Center (Jessup),MD
62901,True,47.345777191267416,,,,,Phoenix Contact - CCHP Plant,PA
63535,False,5.495932565556591,36.080088409315934,0.2034765625,0.03520625,0.22513125,Solar BESS Hybrid,GA
58168,False,25.44231756780203,25.610851160005808,0.465828125,0.233203125,0.0202203125,Energy Center,CA
62736,False,54.68411203695685,90.39342654342447,0.039771875,0.0083046875,0.1862765625,Harbec Energy,NY
